"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"intersite";"site_lie";"rmqintersite";"digicode";"divers"
0;"GQ";2053;36;"0";"0-0";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";;"GRAND LYON";"Réservoir";"RESERVOIR Le Monay";0;"GQ";"";"EDF";"RTC";"04 72 24 21 16";"";"Sofrel";"S50";"";"";"M2";"";;;"";;
0;"GR";2054;37;"0";"0-0";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";;"GRAND LYON";"Vanne";"VANNE Rue de la Paix";0;"GR";;"EDF";"RTC";"04 72 24 33 73";;"Sofrel";"S50";;;"M2";;;;;;
0;"GS";2055;38;"0";"0-0";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";;"GRAND LYON";"Réservoir";"RESERVOIR Saint Lazare";0;"GS";"";"EDF";"RTC";"04 78 73 47 65";"";"Sofrel";"S50";"";"";"M2";"";;;"";;
0;"GU";2057;34;"0";"0-0";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";;"GRAND LYON";"Relevé de compteur";"COMPTEUR Pont de Montrond";0;"GU";;"EDF";"RTC";"04 78 73 85 26";;"Sofrel";"S500";;;"M2";;;;;;
0;"GV";2204;26;"7173";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"NORD";"RILLIEUX-LA-PAPE";"GRAND LYON";"Réservoir";"RESERVOIR TOUR_LES SEMAILLES - RILLIEUX-LA-PAPE";0;"GV";"GU";"EDF";"RTC";"04 78 88 62 82";"";"Perax";"P200Xm";"";"";"";"";;;"LP Avec R Vancia";"";""
0;"GY";2060;50;"6407";"0-0";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"LOIRE-SUR-RHÔNE";"LOIRE";"Réservoir";"RESERVOIR_LE MORIAT - LOIRE-SUR-RHÔNE";0;"GY";;"EDF";"RTC";"04 78 73 72 42";;"Sofrel";"S50";;;"M2";;;;;;
0;"H0";1445;96;"5858";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMBOST-ALLIÈRES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES CANTINIERE - CHAMBOST ALLIERES";0;"H0";"";"EDF";"RTC";"04 74 60 17 80";"";"Sofrel";"S50";"4.24";"";"M4-P4";"";;;"RTC Cocon";;
0;"H3";1446;97;"5831";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR LA CHAPELLE- CHAMELET";0;"H3";"";"EDF";"RTC";"04 74 71 97 46";"";"Sofrel";"S50";"4.15";"";"M4-P4";"";;;"RTC Le Cocon";;
0;"H5";1447;98;"5840";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Pompage réservoir";"SR LE COCON - CHAMELET";0;"H5";"";"EDF";"RTC";"04 74 71 30 95";"";"Sofrel";"S50";"4.15";"";"M4-P4";"";;;"RTC Chapelle et Cantinière";;
0;"H7";1448;99;"5830";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR VAURION - CHAMELET";0;"H7";"";"EDF";"RTC";"04 74 71 33 79";"";"Sofrel";"S50";"4.15";"";"M4-P4";"";;;"RTC Peignaux";;
0;"H8";1449;213;"5850";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LES PEIGNAUX - CHAMELET";0;"H8";"";"Autonome (Pile)";"RTC";"04 78 36 54 85";"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";"";;;"RTC Vaurion";;
0;"H9";1450;100;"5829";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR LES DANIERES - CHAMELET";0;"H9";"";"EDF";"RTC";"04 74 71 31 95";"";"Sofrel";"S50";"4.32";"";"M4-P4";"";;;"RTC Le Cret";;
0;"HA";1452;104;"21995";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Relevé de compteur";"VANNE LE BROUILLARD - CHAMELET";0;"HA";"";"Autonome (Pile)";"RTC";"04 74 71 91 13";"";"Sofrel";"Telbox";"3.20.11";"";"M4-P4";"";;;"";;
0;"HB";1451;216;"5849";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LE CRET- CHAMELET";0;"HB";"";"Autonome (Pile)";"RTC";"04 78 25 82 45";"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";"";;;"RTC Les Danieres";;
0;"HC";2510;;"5866";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"GRANDRIS";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES FOND SARDET - GRANDRIS";2013;"HC";;"Autonome (Pile)";"SMS";"06 74 43 47 67";;"Sofrel";"LS42";;;"M4-P4";;;;;;
0;"HD";1453;41;"5835";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"GRANDRIS";"HAUTE VALLEE D'AZERGUES";"Pompage réservoir";"SR LE GOUTEL - GRANDRIS";0;"HD";"";"EDF";"RTC";"04 74 03 15 39";"";"Sofrel";"S50";"4.17";"";"M4-P4";"";;;"RTC Plat Marsand et Arnauds";;
0;"HF";1454;42;"5834";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"GRANDRIS";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR LES IGAUX - GRANDRIS";0;"HF";"";"EDF";"RTC";"04 74 60 19 66";"";"Sofrel";"S50";"4.17";"";"M4-P4";"";;;"RTC Nuisieres";;
0;"HH";1455;43;"5860";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"GRANDRIS";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES PLAT MARSAND - GRANDRIS";0;"HH";"";"Autonome (Pile)";"RTC";"04 74 03 16 48";"";"Sofrel";"Telbox";"3.20.10";"";"M4-P4";"";;;"RTC Goutel";;
0;"HJ";1456;44;"17501";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"GRANDRIS";"HAUTE VALLEE D'AZERGUES";"Pompage";"SP LES ARNAUDS - GRANDRIS";0;"HJ";"";"EDF";"RTC";"04 74 03 16 24";"";"Sofrel";"S50";"4.16";"";"M4-P4";"";;;"RTC Goutel";;
0;"HL";1457;45;"5852";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"GRANDRIS";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LES NUISIERES - GRANDRIS";0;"HL";"";"Autonome (Pile)";"RTC";"04 74 60 17 87";"";"Sofrel";"Telbox";"3.10.11";"";"M4-P4";"";;;"TRC Ygaux";;
0;"HP";1459;47;"5859";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LAMURE-SUR-AZERGUES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LES COMBETTES-LAMUZE AZERGUES";0;"HP";"";"Autonome (Pile)";"RTC";"04 74 03 16 47";"";"Sofrel";"Telbox";"4.10.11";"";"M4-P4";"";;;"RTC Chambon";;
0;"HQ";1460;48;"5836";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LAMURE-SUR-AZERGUES";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR VERBEFIERE - LAMUZE AZERGUES";0;"HQ";"";"EDF";"RTC";"04 74 03 04 12";"";"Sofrel";"S50";"4.43";"";"M4-P4";"";;;"RTC Vanel";;
0;"HR";1461;49;"5838";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-NIZIER-D'AZERGUES";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR LES FOUGERES - St NIZIER AZERGUES";0;"HR";"";"EDF";"RTC";"04 74 02 01 37";"";"Sofrel";"S50";"4.16";"";"M4-P4";"";;;"RTC Les Sauvages";;
0;"HS";1462;50;"5855";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-NIZIER-D'AZERGUES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LES SAUVAGES - St NIZIER AZERGUES";0;"HS";"";"EDF";"RTC";"04 74 02 05 93";"";"Sofrel";"S50";"4.32";"";"M4-P4";"";;;"RTC  Fougeres";;
0;"HT";1463;51;"5837";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-NIZIER-D'AZERGUES";"HAUTE VALLEE D'AZERGUES";"Pompage réservoir";"SR LA FOREZE - St NIZIER AZERGUES";0;"HT";"";"EDF";"RTC";"04 74 02 05 53";"";"Sofrel";"S500";"3.30";"";"M4-P4";"";;;"";;
0;"HU";1466;52;"17315";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMBOST-ALLIÈRES";"HAUTE VALLEE D'AZERGUES";"Vanne";"VANNE LE BOURG - CHAMBOST ALLIERES";0;"HU";"";"EDF";"RTC";"04 74 60 19 85";"";"Sofrel";"S50";"4.43";"";"M4-P4";"";;;"";;
0;"HV";1467;53;"5827";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMBOST-ALLIÈRES";"HAUTE VALLEE D'AZERGUES";"Pompage réservoir";"SR LES EVERSINS - CHAMBOST ALLIERES";0;"HV";"";"EDF";"RTC";"04 74 60 19 78";"";"Sofrel";"S500";"3.30";"";"M4-P4";"";;;"RTC Le Veru";;
0;"HW";1468;219;"5839";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CLAVEISOLLES";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR PLAT DES GRANGES - CLAVEISOLLES";0;"HW";"";"EDF";"RTC";"04 74 02 02 84";"";"Sofrel";"S500";"2.50";"";"M4-P4";"";;;"";;
0;"HW1";2506;;"5865";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CLAVEISOLLES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"Réservoir L'Agonisant - Claveisolles";2013;"HW1";;"Autonome (Pile)";"LP";;;"Autre";"Paratronic TLSAE";;;;;;;;;
0;"HX";1464;241;"5871";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-NIZIER-D'AZERGUES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LE MARTON - ST NIZIER AZERGUES";0;"HX";"";"Autonome (Pile)";"GSM";"06 42 36 12 03";"";"Sofrel";"Celbox";"4.10.12";"";"M4-P4";"";;;"RTC Foreze";;
0;"HY";1465;242;"5857";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CLAVEISOLLES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES NEYRET - CLAVEISOLLES";0;"HY";"";"Autonome (Pile)";"RTC";"04 74 69 93 84";"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";"";;;"";;
0;"HZ";1469;247;"5856";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMBOST-ALLIÈRES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LE VERU - CHAMBOST ALLIERES";0;"HZ";"";"Autonome (Pile)";"RTC";"04 74 09 83 99";"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";"";;;"RTC Eversins";;
0;"I0";1443;92;"5975";"0-5";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Beaujeu";"VILLIÉ-MORGON";"HAUT BEAUJOLAIS";"Pompage réservoir";"SR BELLEVUE - VILLIE MORGON";0;"I0";"";"EDF";"RTC";"04 74 04 21 50";"";"Sofrel";"S500";"3.10";"";"M4-P4";"";;;"";;
0;"I01";1603;180;"5567";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"BEAUJEU";"BEAUJEU";"STEP";"STEP REVOLLON - BEAUJEU";1978;"I01";"";"EDF";"RTC";"04 74 69 52 50";"";"Perax";"P200X";"0022 5.65";"";"M4/A3";"";;;"";;
0;"I02";1696;82;"5689";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"STEP";"STEP PORT RIVIERE-St GEORGES RENEINS";1996;"I02";"";"EDF";"RTC";"04 74 09 75 14";"";"Sofrel";"S50";"5.26";"";"M4/A3";"";;;"";;
0;"I03";1697;83;"5677";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"BLACE";"STEP";"STEP MARSANGUES-St GEORGES RENEINS";1980;"I03";"";"EDF";"RTC";"04 74 60 51 29";"";"Sofrel";"S50";"5.24";"";"M3/A3";"";;;"";;
0;"I04";1698;84;"5908";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-ETIENNE-DES-OULLIÈRES";"VAUXONNE";"STEP";"STEP VAUXONNE - St ETIENNE OULLIERES";1991;"I04";"";"EDF";"RTC";"04 74 03 30 91";"";"Sofrel";"S50";"5.41";"";"M4/A3";"";;;"";;
0;"I05";1699;85;"5557";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"RÉGNIÉ-DURETTE";"SIAMVA";"STEP";"STEP St VINCENT - REGNIE DURETTE";2004;"I05";;"EDF";"RTC";"04 74 69 00 92";;"Sofrel";"S50";"5.47";;"M4/A3";;;;;;
0;"I07";1700;87;"5566";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-DIDIER-SUR-BEAUJEU";"ST DIDIER SUR BEAUJEU";"STEP";"STEP LES DEPOTS - St DIDIER BEAUJEU";0;"I07";"";"EDF";"GSM";"06 86 91 69 00";"";"Perax";"P400XI";"6.14";"";"M4/A3";"";;;"";;
0;"I08";1701;79;"5565";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"DRACÉ";"DRACE";"STEP";"STEP LES VARENNES - DRACE";1990;"I08";"";"EDF";"RTC";"06 74 35 87 52";"";"Sofrel";"S500";"3.50";"";"M4/A3";"";;;"";;
0;"I09";1605;80;"64440";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"CHIROUBLES";"CHIROUBLES";"STEP";"STEP LE BOURG - CHIROUBLES";2009;"I09";"";"EDF";"RTC";"04 37 55 35 61";"";"Sofrel";"S500";"3.40";"";"M4/A3";"";;;"";;
0;"I1";1444;117;"5973";"0-5";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Beaujeu";"VILLIÉ-MORGON";"HAUT BEAUJOLAIS";"Pompage réservoir";"SR VERMONT- VILLIE MORGON ";0;"I1";"";"EDF";"RTC";"04 74 04 15 94";"";"Sofrel";"S500";"3.10";"";"M4-P4";"";;;"";;
0;"I1";2205;32;"7131";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"CORBAS";"GRAND LYON";"Relevé de compteur";"CPT_RESEAU ST PRIEST/CORBAS - CORBAS";0;"I1";"I0";"EDF";"RTC";"04 72 50 63 47";"";"Sofrel";"S50";"";"";"";"";;;"";"";""
0;"I10";1702;86;"67885";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-JULIEN";"ST JULLIEN";"STEP";"STEP EN BUSSY - St JULIEN";2010;"I10";"";"EDF";"GSM";"06 42 34 25 67";"";"Sofrel";"S500";"3.40";"";"M4/A3";"";;;"";;
0;"I11";1703;86;"67884";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-JULIEN";"ST JULLIEN";"Poste de relevage";"PR St JULIEN - St JULIEN";2010;"I11";"";"EDF";"RTC";"";"";"Sofrel";"S500";"";"";"M4/A3";"";;;"I10";;
0;"I12";2372;95;"59560";"0-5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"LES ARDILLATS";"LES ARDILLATS";"STEP";"STEP La Papeterie - ARDILLATS";2013;"I12";"";"EDF";"RTC";"04 74 69 26 37";"";"Sofrel";"S500";"";"";"A3-M4";"";;;"";"";""
0;"I13";2409;88;"76729";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"CORCELLES-EN-BEAUJOLAIS";"CORCELLE";"STEP";"Step Clarange";2013;"I13";;"EDF";"GSM";"06 78 71 04 37";;"Sofrel";"S500";;;;;;;"radio avec BO";;
0;"I14";2410;89;"5997";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";;"CORCELLES";"Bassin d'orage";"BO";2013;"I14";;"EDF";"RADIO";;;"Sofrel";"S500";;;;;;;"Radio step clarange";;
0;"I20";1604;183;"5568";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"BEAUJEU";"BEAUJEU";"Poste de relevage";"PR HOPITAL - BEAUJEU";0;"I20";"";"EDF";"RTC";"04 74 69 52 49";"";"Perax";"P200Xm";"5.65";"";"M4/A3";"";;;"";;
0;"I21";1704;184;"5563";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"DRACÉ";"DRACE";"Poste de relevage";"PR LE BOURG - DRACE";0;"I21";"";"EDF";"RTC";"04 74 66 15 80";"";"Perax";"P400XI";"5.57";"";"M4/A3";"";;;"";"";""
0;"I22";1707;90;"25988";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"QUINCIÉ-EN-BEAUJOLAIS";"SIAMVA";"Poste de relevage";"PR LES GRANDES GRANGES - QUINCIE B.";2005;"I22";;"EDF";"RTC";"04 74 04 35 73";;"Sofrel";"S50";"5.46";;"M4/A3";;;;;;
0;"I23";1708;91;"5676";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"ARNAS";"ARNAS";"Poste de relevage";"PR AVENUE DE JOUX - ARNAS";0;"I23";"";"EDF";"RTC";"04 74 62 19 76";"";"Sofrel";"S500";"2.50";"";"M4/A3";"";;;"";;
0;"I24";1705;127;"5562";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"DRACÉ";"DRACE";"Poste de relevage";"PR LES COURS - DRACE";0;"I24";"";"EDF";"GSM";"06 73 86 44 97";"";"Sofrel";"S500";"3.22";"";"M4/A3";"";;;"";;
0;"I25";1706;78;"5564";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"DRACÉ";"DRACE";"Poste de relevage";"PR LES ANDRE - DRACE";0;"I25";"";"EDF";"GSM";"06 73 44 63 01";"";"Sofrel";"S500";"3.22";"";"M4/A3";"";;;"";;
0;"I26";1709;93;"25989";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"Poste de relevage";"PR ZAC DES VERNAILLES - St GEORGES R.";2005;"I26";"";"EDF";"GSM";"06 82 57 63 17";"";"Sofrel";"S500";"3.50";"";"M4/A3";"";;;"";;
0;"I27";1710;94;"5690";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"Poste de relevage";"PR LE POIRIER - St GEORGES DE RENEINS";1991;"I27";"";"EDF";"GSM";"06 89 97 26 76";"";"Sofrel";"S500";"3.50";"";"M4/A3";"";;;"";;
0;"I28";1711;81;"62085";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"BEAUJEU";"BEAUJEU";"Poste de relevage";"PR PlACE DE L'ILE - BEAUJEU";2009;"I28";"";"EDF";"GSM";"06 31 80 62 26";"";"Sofrel";"S500";"3.50";"";"M4/A3";"";;;"";;
0;"I29";1712;92;"5692";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"Poste de relevage";"PR LE PARTY - St GEORGES DE RENEINS";1999;"I29";"";"EDF";"GSM";"07 86 82 86 49";"";"Sofrel";"S500";"3.30";"";"M4/A3";"";;;"";;
0;"I30";1713;93;"5691";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"Poste de relevage";"PR BEILLE - St GEORGES DE RENEINS";1993;"I30";"";"EDF";"GSM";"06 74 94 04 07";"";"Sofrel";"S500";"3.30";"";"M4/A3";"";;;"";;
0;"I31";2439;96;"74591";"0 - 5";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"LANTIGNIÉ";"SIAMVA";"Poste de relevage";"PR TRACOT - LANTIGNIE";2013;"I31";;"EDF";"RTC";"04 74 07 52 46";;"Sofrel";"S500";;;"A3-M4";;;;;;
0;"I6";2206;35;"7124";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"CORBAS";"GRAND LYON";"Relevé de compteur";"CPT_VENTE ZI MONMARTIN 1 - CORBAS";0;"I6";"I5";"Autonome (Pile)";"RTC";"04 72 28 08 66";"";"Sofrel";"Telbox";"";"";"";"";;;"";"";""
0;"IA";1470;248;"5861";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMBOST-ALLIÈRES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"RES LE MICHEL - CHAMBOST ALLIERES";0;"IA";"";"Autonome (Pile)";"RTC";"04 74 69 02 72";"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";"";;;"RTC Vanne elec";;
0;"IB";1471;249;"5854";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LAMURE-SUR-AZERGUES";"HAUTE VALLEE D'AZERGUES";"Captage";"RES LE VANEL - LAMURE AZERGUES";0;"IB";"";"Autonome (Pile)";"RTC";"04 74 03 02 31";"";"Sofrel";"Telbox";"4.10.12";"";"M4-P4";"";;;"RTC Verbefiere";;
0;"IC";1472;2;"5832";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CLAVEISOLLES";"HAUTE VALLEE D'AZERGUES";"Pompage";"SR CLAVEISETTE - CLAVEISOLLES";0;"IC";"";"EDF";"RTC";"04 74 06 71 65";"";"Sofrel";"S500";"3.60";"";"M4-P4";"";;;"";;
0;"IC";2207;0;"7165";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"NORD";"CIVRIEUX";"GRAND LYON";"Relevé de compteur";"CPT_VENTE 3 FONTAINES - DOMBES-SAONE/GENAY - CIVRI";0;"IC";"";"Autonome (Pile)";"GSM";"06 78 20 11 31";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"IC1";2507;;"62084";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CLAVEISOLLES";"HAUTE VALLEE D'AZERGUES";"Réservoir";"Réservoir Claveisette";2013;"IC1";;"Autonome (Pile)";"RADIO";;;"Sofrel";"HF Box";;;;;;;;;
0;"ID";2208;0;"7178";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"NORD";"RILLIEUX-LA-PAPE";"GRAND LYON";"Relevé de compteur";"CPT_VENTE LE MAS RILLIER - RILLIEUX-LA-PAPE";0;"ID";"";"Autonome (Pile)";"GSM";"06 78 20 18 44";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"IE";2209;0;"74592";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"FEYZIN";"GRAND LYON";"Relevé de compteur";"CPT_RESEAU_BEAUREGARD - FEYZIN";2012;"IE";"";"Autonome (Pile)";"GSM";"07 86 28 01 17";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"IG";2210;34;"7123";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"SAINT-PRIEST";"GRAND LYON";"Relevé de compteur";"CPT_VENTE CHASSIEU - SAINT-PRIEST";0;"IG";"IF";"EDF";"RTC";"04 78 90 56 82";"";"Sofrel";"S50";"";"";"";"";;;"";"";""
0;"IL";2211;36;"7172";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"RILLIEUX-LA-PAPE";"GRAND LYON";"Relevé de compteur";"CPT_ACHAT LA VELETTE (CGE) - RILLIEUX-LA-PAPE";0;"IL";"IK";"EDF";"RTC";"04 78 88 08 56";"";"Autre";"";"";"";"";"";;;"";"";""
0;"IQ";2212;37;"22086";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"NORD";"RILLIEUX-LA-PAPE";"GRAND LYON";"Relevé de compteur";"CPT_ACHAT CHAMP DE LIERE - RILLIEUX-LA-PAPE";0;"IQ";"IP";"Autonome (Pile)";"GSM";"06 08 47 92 14";"";"Sofrel";"Celbox";"";"";"";"";;;"";"";""
0;"IV";2213;38;"7178";"0 - 0";"Centre-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"NORD";"RILLIEUX-LA-PAPE";"GRAND LYON";"Relevé de compteur";"CPT_VENTE LE MAS RILLIER - RILLIEUX-LA-PAPE";0;"IV";"IU";"Autonome (Pile)";"RTC";"06 08 47 94 76";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"J0";1812;54;"17517";"0-5";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Beaujeu";"OUROUX";"GROSNE & SORNIN";"Surpresseur";"SURP LA COTE LA FORET - OUROUX";0;"J0";"";"EDF";"RTC";"04 74 04 60 87";"";"Sofrel";"S50";"";"";"";"";;;"";"";""
0;"J1";1809;152;"53506";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Beaujeu";"PROPIÈRES";"GROSNE & SORNIN";"Réservoir";"RES LES RUERES - PROPIERES";0;"J1";"";"EDF";"GSM";"06 45 78 46 50";"";"Perax";"P16XT";"";"";"";"";;;"";;
0;"J1";2214;39;"7176";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"NORD";"RILLIEUX-LA-PAPE";"GRAND LYON";"Relevé de compteur";"CPT_VENTE NEL VANCIA A46 LES ECHETS - RILLIEUX-LA-";0;"J1";"J0";"Autonome (Pile)";"RTC";"04 78 97 24 28";"06 08 47 92 89";"Sofrel";"Telbox";"";"";"";"";;;"";"";""
